"","TaxonUsageID","LETTERCODE","SHORTNAME","TaxonName","NATIVENAME","AuthorName","SYNONYM","TaxonConceptID"
"52528",52528,"CENTCOR","Centella coriacea","Centella coriacea",NA,"Nannf.",TRUE,110
"52529",52529,"HYDRTHU","Hydrocotyle thunbergia","Hydrocotyle thunbergiana",NA,"Spreng.",TRUE,110
"52530",52530,"HYDRPAL","Hydrocotyle pallida","Hydrocotyle pallida",NA,"DC.",TRUE,110
"52531",52531,"HYDRP.S","Hydrocotyle pallida va","Hydrocotyle pallida var. subintegra",NA,"DC.",TRUE,110
"52535",52535,"COMMPYR","Commelina pyrrhoblepha","Commelina pyrrhoblepharis var. glabra",NA,"Pic. Serm.",TRUE,144
"52536",52536,"COMMPHA","Commelina phaeochaeta","Commelina phaeochaeta",NA,"Chiov.",TRUE,144
"52537",52537,"COMMUNC","Commelina uncata","Commelina uncata",NA,"C.B. Clarke",TRUE,144
"52538",52538,"COMMCUF","Commelina cufodontii","Commelina cufodontii",NA,"Chiov.",TRUE,144
"52539",52539,"COMMPYR","Commelina pyrrhoblepha","Commelina pyrrhoblepharis",NA,"Hassk.",TRUE,144
"52540",52540,"COMMCAN","Commelina canescens","Commelina canescens",NA,"Vahl",TRUE,144
"52541",52541,"COMMSEN","Commelina senegalensis","Commelina senegalensis",NA,"Ten.",TRUE,144
"52542",52542,"COMMTUR","Commelina turbinata","Commelina turbinata",NA,"Vahl",TRUE,144
"52543",52543,"COMMPRO","Commelina procurrens","Commelina procurrens",NA,"Schltdl.",TRUE,144
"52544",52544,"COMMPRO","Commelina prostrata","Commelina prostrata",NA,"Regel",TRUE,144
"52545",52545,"COMMRAD","Commelina radiciflora","Commelina radiciflora",NA,"R. Br. ex C.B. Clarke",TRUE,144
"52546",52546,"COMMRHI","Commelina rhizocarpa","Commelina rhizocarpa",NA,"Afzel. ex C.B. Clarke",TRUE,144
"52547",52547,"COMMCUC","Commelina cucullata","Commelina cucullata",NA,"L.",TRUE,144
"52564",52564,"GYNCRE","Gynura crepidioides","Gynura crepidioides",NA,"Benth.",TRUE,163
"52565",52565,"GYNPOL","Gynura polycephala","Gynura polycephala",NA,"Benth.",TRUE,163
"52566",52566,"SENEDIV","Senecio diversifolius","Senecio diversifolius",NA,"A. Rich.",TRUE,163
"52567",52567,"CRASDIV","Crassocephalum diversi","Crassocephalum diversifolium",NA,"Hiern",TRUE,163
"52570",52570,"TILLALS","Tillaea alsinoides","Tillaea alsinoides",NA,"Hook. f.",TRUE,165
"52571",52571,"CRASP.A","Crassula pellucida sub","Crassula pellucida subsp. alsinoides",NA,"(Hook. f.) Toelken",TRUE,165
"52572",52572,"CRASNUM","Crassula nummulariifol","Crassula nummulariifolia",NA,"Baker",TRUE,165
"52573",52573,"CRASHOL","Crassula holstii","Crassula holstii",NA,"Pax ex Engl.",TRUE,165
"52577",52577,"PANIDAC","Panicum dactylon","Panicum dactylon",NA,"L.",TRUE,191
"52578",52578,"CYNOD.G","Cynodon dactylon var.","Cynodon dactylon var. glabratus",NA,"(Steud.) Chiov.",TRUE,191
"52579",52579,"CYNOGLA","Cynodon glabratus","Cynodon glabratus",NA,"Steud.",TRUE,191
"52580",52580,"CYNOAF","Cynodon affinis","Cynodon affinis",NA,"Caro & E.A. S†nchez",TRUE,191
"52581",52581,"CYNOD.A","Cynodon dactylon var.","Cynodon dactylon var. affinis",NA,"(Caro & E.A. S†nchez) Romero Zarco",TRUE,191
"52582",52582,"CYNOD.H","Cynodon dactylon subva","Cynodon dactylon subvar. hirsutissimus",NA,"Litard. & Maire",TRUE,191
"52583",52583,"CYNOD.H","Cynodon dactylon var.","Cynodon dactylon var. hirsutissimus",NA,"(Litard. & Maire) Maire",TRUE,191
"52584",52584,"DACTOFF","Dactylon officinale","Dactylon officinale",NA,"Vill.",TRUE,191
"52585",52585,"CYNOD.M","Cynodon dactylon var.","Cynodon dactylon var. maximus",NA,"Cu,nod",TRUE,191
"52600",52600,"CYPEE.D","Cyperus exaltatus var.","Cyperus exaltatus var. dives",NA,"(Delile) C.B. Clarke",TRUE,197
"52601",52601,"CYPEA.D","Cyperus alopecuroides","Cyperus alopecuroides var. dives",NA,"Boeckeler",TRUE,197
"52602",52602,"CYPEI.P","Cyperus immensus var.","Cyperus immensus var. petherickii",NA,"(C.B. Clarke) KÅk.",TRUE,197
"52603",52603,"CYPEPET","Cyperus petherickii","Cyperus petherickii",NA,"C.B. Clarke",TRUE,197
"52614",52614,"CYNOAEG","Cynosurus aegyptius","Cynosurus aegyptius",NA,"L.",TRUE,214
"52615",52615,"DACTMPU","Dactyloctenium mpueten","Dactyloctenium mpuetensis",NA,"De Wild.",TRUE,214
"52616",52616,"DACTCIL","Dactyloctenium ciliare","Dactyloctenium ciliare",NA,"Chiov.",TRUE,214
"52617",52617,"CHLOGUI","Chloris guineensis","Chloris guineensis",NA,"Schumach.",TRUE,214
"52618",52618,"CHLOMUC","Chloris mucronata","Chloris mucronata",NA,"Michx.",TRUE,214
"52619",52619,"DACTMUC","Dactyloctenium mucrona","Dactyloctenium mucronatum",NA,"(Michx.) Willd.",TRUE,214
"52620",52620,"RABDMUC","Rabdochloa mucronata","Rabdochloa mucronata",NA,"(Michx.) P. Beauv.",TRUE,214
"52621",52621,"DACTFIG","Dactyloctenium figarei","Dactyloctenium figarei",NA,"De Not.",TRUE,214
"52622",52622,"DACTMER","Dactyloctenium meridio","Dactyloctenium meridionale",NA,"Ham.",TRUE,214
"52623",52623,"ELEUCRU","Eleusine cruciata","Eleusine cruciata",NA,"Lam.",TRUE,214
"52624",52624,"ELEUPEC","Eleusine pectinata","Eleusine pectinata",NA,"Moench",TRUE,214
"52625",52625,"ELEUPRO","Eleusine prostrata","Eleusine prostrata",NA,"Spreng.",TRUE,214
"52626",52626,"ELEUAEG","Eleusine aegyptia","Eleusine aegyptia",NA,"Desf.",TRUE,214
"52635",52635,"HIPPINT","Hippia integrifolia","Hippia integrifolia",NA,"L. f.",TRUE,221
"52636",52636,"GRANLAT","Grangea latifolia","Grangea latifolia",NA,"Lam.",TRUE,221
"52637",52637,"DICHLAT","Dichrocephala latifoli","Dichrocephala latifolia",NA,"(Lam.) DC.",TRUE,221
"52638",52638,"HIPPBIC","Hippia bicolor","Hippia bicolor",NA,"(Roth) Sm.",TRUE,221
"52639",52639,"COTUBIC","Cotula bicolor","Cotula bicolor",NA,"Roth",TRUE,221
"52640",52640,"DICHBIC","Dichrocephala bicolor","Dichrocephala bicolor",NA,"(Roth) Schltdl.",TRUE,221
"52641",52641,"ETHUAUR","Ethulia auriculata","Ethulia auriculata",NA,"Thunb.",TRUE,221
"52642",52642,"DICHAUR","Dichrocephala auricula","Dichrocephala auriculata",NA,"(Thunb.) Druce",TRUE,221
"52643",52643,"DICHCAP","Dichrocephala capensis","Dichrocephala capensis",NA,"(Less.) DC.",TRUE,221
"52644",52644,"CENTCAP","Centipeda capensis","Centipeda capensis",NA,"Less.",TRUE,221
"52645",52645,"DICHLAT","Dichrocephala latifoli","Dichrocephala latifolia var. sonchifolia",NA,"(M. Bieb.) Asch.",TRUE,221
"52646",52646,"DICHINT","Dichrocephala integrif","Dichrocephala integrifolia var. sonchifolia",NA,"(M. Bieb.) Kuntze",TRUE,221
"52647",52647,"COTUSON","Cotula sonchifolia","Cotula sonchifolia",NA,"M. Bieb.",TRUE,221
"52648",52648,"PANIABY","Panicum abyssinicum","Panicum abyssinicum",NA,"Hochst. ex A. Rich.",TRUE,222
"52649",52649,"DIGIV.S","Digitaria vestita var.","Digitaria vestita var. scalarum",NA,"(Schweinf.) Henrard",TRUE,222
"52650",52650,"DIGIA.S","Digitaria abyssinica v","Digitaria abyssinica var. scalarum",NA,"(Schweinf.) Stapf",TRUE,222
"52651",52651,"PANISCA","Panicum scalarum","Panicum scalarum",NA,"Schweinf.",TRUE,222
"52652",52652,"DIGIVES","Digitaria vestita","Digitaria vestita",NA,"Fig. & De Not.",TRUE,222
"52653",52653,"DIGIV.G","Digitaria velutina var","Digitaria velutina var. glabrescens",NA,"Gilli",TRUE,222
"52654",52654,"DIGIEIC","Digitaria eichingeri","Digitaria eichingeri",NA,"Mez",TRUE,222
"52655",52655,"DIGIMER","Digitaria merkeri","Digitaria merkeri",NA,"Mez",TRUE,222
"52656",52656,"DIGIS.E","Digitaria scalarum var","Digitaria scalarum var. elgonensis",NA,"C.E. Hubb.",TRUE,222
"52657",52657,"DIGIMUT","Digitaria mutica","Digitaria mutica",NA,"Rendle",TRUE,222
"52658",52658,"DIGISOM","Digitaria somalensis","Digitaria somalensis",NA,"Chiov.",TRUE,222
"52659",52659,"DIGIHAC","Digitaria hackelii","Digitaria hackelii",NA,"(Pilg.) Stapf",TRUE,222
"52660",52660,"PANIHAC","Panicum hackelii","Panicum hackelii",NA,"Pilg.",TRUE,222
"52661",52661,"DIGICIL","Digitaria ciliaris","Digitaria ciliaris",NA,"Vanderyst",TRUE,222
"52662",52662,"DIGITAN","Digitaria tangaensis","Digitaria tangaensis",NA,"Henrard",TRUE,222
"52663",52663,"PANIS.E","Panicum scalarum var.","Panicum scalarum var. elatior",NA,"Chiov.",TRUE,222
"52664",52664,"PANIKAF","Panicum kafuroense","Panicum kafuroense",NA,"K. Schum.",TRUE,222
"52665",52665,"DIGILEM","Digitaria lemeeana","Digitaria lemeeana",NA,"A. Camus",TRUE,222
"52666",52666,"PHALVEL","Phalaris velutina","Phalaris velutina",NA,"Forssk.",TRUE,228
"52667",52667,"DIGIZEY","Digitaria zeyheri","Digitaria zeyheri",NA,"(Nees) Henrard",TRUE,228
"52668",52668,"DIGIFEN","Digitaria fenestrata","Digitaria fenestrata",NA,"(A. Rich.) Rendle",TRUE,228
"52669",52669,"DIGIDIV","Digitaria divaricata","Digitaria divaricata",NA,"Henrard",TRUE,228
"52670",52670,"DIGIULU","Digitaria ulugurensis","Digitaria ulugurensis",NA,"Pilg.",TRUE,228
"52671",52671,"PANIFEN","Panicum fenestratum","Panicum fenestratum",NA,"Hochst. ex A. Rich.",TRUE,228
"52672",52672,"PANIPSI","Panicum psilostachyum","Panicum psilostachyum",NA,"Hochst. ex T. Durand & Schinz",TRUE,228
"52673",52673,"PANIZEY","Panicum zeyheri","Panicum zeyheri",NA,"Nees",TRUE,228
"52692",52692,"PANIPYR","Panicum pyramidale","Panicum pyramidale",NA,"Lam.",TRUE,237
"52693",52693,"PANIHOL","Panicum holubii","Panicum holubii",NA,"Stapf",TRUE,237
"52694",52694,"ECHIHOL","Echinochloa holubii","Echinochloa holubii",NA,"(Stapf) Stapf",TRUE,237
"52695",52695,"ECHISEN","Echinochloa senegalens","Echinochloa senegalensis",NA,"Mez",TRUE,237
"52696",52696,"PANIQUA","Panicum quadrifarium","Panicum quadrifarium",NA,"Hochst. ex A. Rich.",TRUE,237
"52697",52697,"ECHIQUA","Echinochloa quadrifari","Echinochloa quadrifaria",NA,"(Hochst. ex A. Rich.) Chiov.",TRUE,237
"52698",52698,"ECHIQ.A","Echinochloa quadrifari","Echinochloa quadrifaria var. atroviolacea",NA,"(A. Rich.) Chiov.",TRUE,237
"52699",52699,"PANIATR","Panicum atroviolaceum","Panicum atroviolaceum",NA,"A. Rich.",TRUE,237
"52700",52700,"ECHIVER","Echinochloa verticilla","Echinochloa verticillata",NA,"Berhaut",TRUE,237
"52701",52701,"PANISPA","Panicum spadiciferum","Panicum spadiciferum",NA,"Peter",TRUE,237
"52768",52768,"HYDRCON","Hydrocotyle confusa","Hydrocotyle confusa",NA,"H. Wolff",TRUE,317
"52769",52769,"HYDRMON","Hydrocotyle monticola","Hydrocotyle monticola",NA,"Hook. f.",TRUE,317
"52770",52770,"HYDRNIT","Hydrocotyle nitidula","Hydrocotyle nitidula",NA,"A. Rich.",TRUE,317
"52793",52793,"INDITET","Indigofera tettensis","Indigofera tettensis",NA,"Klotzsch",TRUE,324
"52794",52794,"INDIS.B","Indigofera schimperi v","Indigofera schimperi var. baukeana",NA,"(Vatke) J. B. Gillett",TRUE,324
"52795",52795,"INDIS.C","Indigofera schimperi v","Indigofera schimperi var. crispidula",NA,"J. B. Gillett",TRUE,324
"52796",52796,"INDIS.P","Indigofera schimperi v","Indigofera schimperi var. parvifoliolata",NA,"J. B. Gillett",TRUE,324
"52802",52802,"CONVCAI","Convolvulus cairicus","Convolvulus cairicus",NA,"L.",TRUE,329
"52803",52803,"IPOMPAL","Ipomoea palmata","Ipomoea palmata",NA,"Forssk.",TRUE,329
"52804",52804,"CONVTUB","Convolvulus tuberculat","Convolvulus tuberculatus",NA,"Desr.",TRUE,329
"52805",52805,"IPOMTUB","Ipomoea tuberculata","Ipomoea tuberculata",NA,"(Desr.) Roem. & Schult.",TRUE,329
"52806",52806,"IPOMMEN","Ipomoea mendesii","Ipomoea mendesii",NA,"Welw.",TRUE,329
"52807",52807,"IPOMPUL","Ipomoea pulchella","Ipomoea pulchella",NA,"Roth ex Roem. & Schult.",TRUE,329
"52815",52815,"PHLONEP","Phlomis nepetifolia","Phlomis nepetifolia",NA,"L.",TRUE,357
"52816",52816,"LEONKWE","Leonotis kwebensis","Leonotis kwebensis",NA,"N.E. Br.",TRUE,357
"52817",52817,"LEUCCOL","Leucas coleae","Leucas coleae",NA,"Baker",TRUE,359
"52818",52818,"PHLOURT","Phlomis urticifolia","Phlomis urticifolia",NA,"Vahl",TRUE,359
"52819",52819,"LEUCAFF","Leucas affinis","Leucas affinis",NA,"R. Br.",TRUE,359
"52855",52855,"OXALPRO","Oxalis procumbens","Oxalis procumbens",NA,"Steud. ex Rich.",TRUE,407
"52863",52863,"PANIFIL","Panicum filiculme","Panicum filiculme",NA,"Hack.",TRUE,414
"52864",52864,"PANIH.G","Panicum hymeniochilum","Panicum hymeniochilum var. glandulosum",NA,"Nees",TRUE,414
"52865",52865,"PANISNO","Panicum snowdenii","Panicum snowdenii",NA,"C.E. Hubb.",TRUE,414
"52866",52866,"PANIKIS","Panicum kisantuense","Panicum kisantuense",NA,"Robyns",TRUE,414
"52867",52867,"PANIDJA","Panicum djalonense","Panicum djalonense",NA,"A. Chev.",TRUE,414
"52868",52868,"SACCSEM","Sacciolepis semienensi","Sacciolepis semienensis",NA,"Chiov.",TRUE,414
"52869",52869,"PANISCH","Panicum schlechteri","Panicum schlechteri",NA,"Hack.",TRUE,414
"52871",52871,"UROCMAX","Urochloa maxima","Urochloa maxima",NA,"(Jacq.) R.D. Webster",TRUE,416
"52872",52872,"PANITEP","Panicum tephrosanthum","Panicum tephrosanthum",NA,"Hack.",TRUE,416
"52873",52873,"PANIM.T","Panicum maximum var. t","Panicum maximum var. trichoglume",NA,"Robyns",TRUE,416
"52874",52874,"PANIGIG","Panicum giganteum","Panicum giganteum",NA,"Mez",TRUE,416
"52875",52875,"PANIHIR","Panicum hirsutissimum","Panicum hirsutissimum",NA,"Steud.",TRUE,416
"52876",52876,"PANIPRA","Panicum praelongum","Panicum praelongum",NA,"Steud.",TRUE,416
"52877",52877,"PANISPA","Panicum sparsum","Panicum sparsum",NA,"Schumach",TRUE,416
"52897",52897,"OXALC.V","Oxalis corniculata var","Oxalis corniculata var. villosa",NA,"(M. Bieb.) Hohen.",TRUE,425
"52928",52928,"POLYDEC","Polygonum decipiens","Polygonum decipiens",NA,"R. Br.",TRUE,430
"52929",52929,"POLYM.D","Polygonum minus subsp.","Polygonum minus subsp. decipiens",NA,"(R. Br.) Danser",TRUE,430
"52930",52930,"POLYS.S","Polygonum serrulatum v","Polygonum serrulatum var. salicifolium",NA,"(Willd.) Ball",TRUE,430
"52931",52931,"PERSSAL","Persicaria salicifolia","Persicaria salicifolia",NA,"(Brouss. ex Willd.) Assenov",TRUE,430
"52932",52932,"POLYSAL","Polygonum salicifolium","Polygonum salicifolium var. serrulatum",NA,"(Lag.) Maire & Weiller",TRUE,430
"52933",52933,"POLYSER","Polygonum serrulatum","Polygonum serrulatum",NA,"Lag.",TRUE,430
"52934",52934,"PERSSER","Persicaria serrulata","Persicaria serrulata",NA,"(Lag.) Webb & Moq.",TRUE,430
"52935",52935,"POLYPSE","Polygonum pseudohydrop","Polygonum pseudohydropiper",NA,"Salzm. ex Meisn.",TRUE,430
"52936",52936,"POLYS.P","Polygonum serrulatoide","Polygonum serrulatoides var. pseudohydropiper",NA,"(Salzm. ex Meisn.) H. Lindb.",TRUE,430
"52937",52937,"OXALPRO","Oxalis procumbens","Oxalis procumbens",NA,"Steud. ex A. Rich.",TRUE,431
"52938",52938,"POLYP.A","Polygonum punctatum va","Polygonum punctatum var. alatum",NA,"Buch.-Ham. ex D. Don",TRUE,431
"52939",52939,"POLYALA","Polygonum alatum","Polygonum alatum",NA,"Buch.-Ham. ex D. Don",TRUE,431
"52946",52946,"OXALC.P","Oxalis corniculata f.","Oxalis corniculata f. pubescens",NA,"Batt.",TRUE,433
"52947",52947,"POLYMIL","Polygonum mildbraedii","Polygonum mildbraedii",NA,"Dammer",TRUE,433
"52948",52948,"POLYNYI","Polygonum nyikense","Polygonum nyikense",NA,"Baker",TRUE,433
"52949",52949,"POLYQUA","Polygonum quarrei","Polygonum quarrei",NA,"De Wild.",TRUE,433
"52950",52950,"PERSQUA","Persicaria quarrei","Persicaria quarrei",NA,"(De Wild.) Soj†k",TRUE,433
"52952",52952,"PHOEABY","Phoenix abyssinica","Phoenix abyssinica",NA,"Drude",TRUE,436
"52953",52953,"PHOEDYB","Phoenix dybowskii","Phoenix dybowskii",NA,"A. Chev. ex A. Chev.",TRUE,436
"52954",52954,"PHOER.S","Phoenix reclinata var.","Phoenix reclinata var. somalensis",NA,"Chiov.",TRUE,436
"52955",52955,"PHOESPI","Phoenix spinosa","Phoenix spinosa",NA,"Schumach. & Thonn.",TRUE,436
"52956",52956,"PHOEBAO","Phoenix baoulensis","Phoenix baoulensis",NA,"A. Chev.",TRUE,436
"52957",52957,"PHOEDJA","Phoenix djalonensis","Phoenix djalonensis",NA,"A. Chev.",TRUE,436
"52958",52958,"PHOECOM","Phoenix comorensis","Phoenix comorensis",NA,"Becc.",TRUE,436
"52959",52959,"PHOER.C","Phoenix reclinata var.","Phoenix reclinata var. comorensis",NA,"(Becc.) Jum. & H. Perrier",TRUE,436
"52960",52960,"PHOER.M","Phoenix reclinata var.","Phoenix reclinata var. madagascariensis",NA,"Becc.",TRUE,436
"52961",52961,"FULCSEN","Fulchironia senegalens","Fulchironia senegalensis",NA,"Lesch.",TRUE,436
"52972",52972,"PORTO.S","Portulaca oleracea sub","Portulaca oleracea subsp. stellata",NA,"Danin & H.G. Baker",TRUE,458
"52973",52973,"PORTSTE","Portulaca stellata","Portulaca stellata",NA,"(Danin & H.G. Baker) Ricceri & Arrigoni",TRUE,458
"52974",52974,"PORTO.S","Portulaca oleracea sub","Portulaca oleracea subsp. sylvestris",NA,"(DC.) Thell.",TRUE,458
"52975",52975,"PORTO.S","Portulaca oleracea var","Portulaca oleracea var. sylvestris",NA,"DC.",TRUE,458
"52976",52976,"PORTO.O","Portulaca oleracea var","Portulaca oleracea var. opposita",NA,"Poelln.",TRUE,458
"52978",52978,"PECTPIN","Pectis pinnata","Pectis pinnata",NA,"Lam.",TRUE,489
"52979",52979,"ROTHPIN","Rothia pinnata","Rothia pinnata",NA,"(Lam.) Kuntze",TRUE,489
"52980",52980,"SCHKBON","Schkuhria bonariensis","Schkuhria bonariensis",NA,"Hook. & Arn.",TRUE,489
"52981",52981,"SCHKABR","Schkuhria abrotanoides","Schkuhria abrotanoides",NA,"Roth",TRUE,489
"52982",52982,"SETAAPA","Setaria aparine","Setaria aparine",NA,"(Steud.) Chiov.",TRUE,502
"52983",52983,"PANIVER","Panicum verticillatum","Panicum verticillatum",NA,"L.",TRUE,502
"52984",52984,"PANIAPA","Panicum aparine","Panicum aparine",NA,"Steud.",TRUE,502
"52985",52985,"SETAA.V","Setaria adhaerens subs","Setaria adhaerens subsp. verticillata",NA,"(L.) Belo-Corr.",TRUE,502
"52986",52986,"SETAV.A","Setaria verticillata s","Setaria verticillata subsp. aparine",NA,"(Steud.) Asch.",TRUE,502
"52987",52987,"SETAV.A","Setaria verticillata v","Setaria verticillata var. aparine",NA,"(Steud.) Asch. & Schweinf.",TRUE,502
"52988",52988,"PANIADH","Panicum adhaerens","Panicum adhaerens",NA,"Forssk.",TRUE,502
"52989",52989,"SETAADH","Setaria adhaerens","Setaria adhaerens",NA,"(Forssk.) Chiov.",TRUE,502
"52990",52990,"PENNRES","Pennisetum respiciens","Pennisetum respiciens",NA,"A. Rich.",TRUE,502
"52991",52991,"PANIRES","Panicum respiciens","Panicum respiciens",NA,"(A. Rich.) Hochst. ex Steud.",TRUE,502
"52992",52992,"SETAD.A","Setaria adhaerens var.","Setaria adhaerens var. antrorsa",NA,"(A. Braun) H. Scholz",TRUE,502
"52993",52993,"SETAA.F","Setaria adhaerens var.","Setaria adhaerens var. fontqueri",NA,"Calduch",TRUE,502
"52994",52994,"SETAV.P","Setaria verticillata v","Setaria verticillata var. pubescens",NA,"Maire & Weiller",TRUE,502
"52995",52995,"SETANUM","Setaria numica","Setaria numica",NA,"Link",TRUE,502
"52996",52996,"SETAV.I","Setaria viridis var. i","Setaria viridis var. insularis",NA,"A. Terracc.",TRUE,502
"52997",52997,"SOLAGUI","Solanum guineense","Solanum guineense",NA,"(L.) Lam.",TRUE,513
"52998",52998,"SOLAKIF","Solanum kifinikense","Solanum kifinikense",NA,"Bitter",TRUE,513
"52999",52999,"SOLAN.V","Solanum nigrum var. vi","Solanum nigrum var. villosum",NA,"L.",TRUE,513
"53000",53000,"SOLASUF","Solanum suffruticosum","Solanum suffruticosum",NA,"Schousb. ex Willd.",TRUE,513
"53001",53001,"SOLAN.S","Solanum nigrum var. su","Solanum nigrum var. suffruticosum",NA,"(Schousb. ex Willd.) Moris",TRUE,513
"53002",53002,"SOLAN.I","Solanum nigrum var. in","Solanum nigrum var. induratum",NA,"Boiss.",TRUE,513
"53003",53003,"SOLAN.A","Solanum nigrum var. au","Solanum nigrum var. aurantium",NA,"Maire",TRUE,513
"53004",53004,"SOLAN.E","Solanum nigrum var. el","Solanum nigrum var. elbaensis",NA,"T"ckh. & Boulos",TRUE,513
"53005",53005,"SOLAN.I","Solanum nigrum var. in","Solanum nigrum var. incisum",NA,"T"ckh. & Boulos",TRUE,513
"53006",53006,"SOLAN.V","Solanum nigrum var. vu","Solanum nigrum var. vulgare",NA,"L.",TRUE,513
"53007",53007,"SOLAM.V","Solanum miniatum var.","Solanum miniatum var. villosissimum",NA,"Dunal",TRUE,513
"53008",53008,"SOLAN.V","Solanum nigrum var. vi","Solanum nigrum var. villosissimum",NA,"(Dunal) Fiori",TRUE,513
"53009",53009,"SOLAPTE","Solanum pterocaulon","Solanum pterocaulon",NA,"Dunal",TRUE,513
"53010",53010,"SOLAN.P","Solanum nigrum var. pt","Solanum nigrum var. pterocaulos",NA,"(Dunal) Batt.",TRUE,513
"53011",53011,"SOLADEC","Solanum decipens","Solanum decipens",NA,"Opiz",TRUE,513
"53012",53012,"SOLAN.L","Solanum nigrum var. la","Solanum nigrum var. laevigatum",NA,"Lowe",TRUE,513
"53013",53013,"SOLAN.V","Solanum nigrum var. ve","Solanum nigrum var. velutinum",NA,"Lowe",TRUE,513
"53039",53039,"SPORI.A","Sporobolus indicus var","Sporobolus indicus var. africanus",NA,"(Poir.) Jovet & Gu,dSs",TRUE,532
"53040",53040,"AGROAFR","Agrostis africana","Agrostis africana",NA,"Poir.",TRUE,532
"53041",53041,"SPORCAP","Sporobolus capensis","Sporobolus capensis",NA,"(P. Beauv.) Kunth",TRUE,532
"53042",53042,"VILFCAP","Vilfa capensis","Vilfa capensis",NA,"P. Beauv.",TRUE,532
"53043",53043,"SPORBAT","Sporobolus batesii","Sporobolus batesii",NA,"A. Chev.",TRUE,532
"53044",53044,"SPORI.C","Sporobolus indicus var","Sporobolus indicus var. capensis",NA,"Engl.",TRUE,532
"53045",53045,"SPORI.P","Sporobolus indicus f.","Sporobolus indicus f. pyramidalis",NA,"(P. Beauv.) Peter",TRUE,535
"53046",53046,"SPORI.P","Sporobolus indicus var","Sporobolus indicus var. pyramidalis",NA,"(P. Beauv.) Veldkamp",TRUE,535
"53047",53047,"SPORJAC","Sporobolus jacquemonti","Sporobolus jacquemontii",NA,"Kunth",TRUE,535
"53048",53048,"SPORHYP","Sporobolus hypselotero","Sporobolus hypseloteros",NA,"Chiov.",TRUE,535
"53049",53049,"SPORP.P","Sporobolus pyramidalis","Sporobolus pyramidalis var. pyramidalis",NA,"Jovet & Gu,dSs",TRUE,535
"53050",53050,"SPORP.J","Sporobolus pyramidalis","Sporobolus pyramidalis var. jacquemontii",NA,"Jovet & Gu,dSs",TRUE,535
"53051",53051,"SPORRUE","Sporobolus rueppellian","Sporobolus rueppellianus",NA,"Fresen.",TRUE,535
"53059",53059,"BRYOSCA","Bryonia scabra","Bryonia scabra",NA,"L. f.",TRUE,603
"53060",53060,"PILOSCA","Pilogyne scabra","Pilogyne scabra",NA,"(L. f.) W.J. de Wilde & Duyfjes",TRUE,603
